date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2020-01-20,52.55,48.0,35.0,33.17,4938.25
2020-01-21,52.19,47.7,34.76,32.73,4869.81
2020-01-22,52.33,47.84,34.47,32.79,4892.95
2020-02-02,50.57,46.69,33.4,31.68,4732.32
2020-02-03,47.2,43.5,30.62,28.86,4346.37
2020-02-04,47.26,43.45,30.72,28.58,4418.3
2020-02-05,48.23,44.46,31.6,29.31,4502.15
2020-02-06,49.21,45.56,32.32,30.22,4610.48
2020-02-09,49.81,46.17,32.55,30.65,4632.44
2020-02-10,50.27,46.56,32.94,31.11,4672.82
2020-02-11,50.13,46.26,32.95,30.92,4681.09
2020-02-12,50.52,46.92,33.32,31.31,4743.57
2020-02-13,49.98,46.56,33.06,30.86,4707.56
2020-02-16,49.83,46.6,33.06,30.83,4728.01
2020-02-17,51.19,48.0,33.87,31.86,4859.5
2020-02-18,51.69,48.82,34.09,32.3,4889.58
2020-02-19,51.62,48.26,33.9,32.18,4865.86
2020-02-20,52.2,49.05,34.32,32.69,4968.86
2020-02-21,52.35,49.51,34.56,33.1,5005.41
2020-02-23,52.35,49.51,34.56,33.1,5005.41
2020-02-24,52.86,50.13,34.91,33.39,5035.15
2020-02-25,52.8,50.25,35.02,33.75,5038.45
2020-02-26,51.95,49.44,34.27,32.95,4945.06
2020-02-27,51.63,49.58,34.23,33.18,4956.33
2020-03-01,49.32,48.35,32.73,31.66,4733.73
2020-03-02,50.9,50.02,33.79,33.02,4904.45
2020-03-03,51.17,50.36,34.11,33.58,4948.25
2020-03-04,51.64,50.71,34.37,33.61,4975.34
2020-03-05,52.04,51.42,34.94,34.21,5070.97
2020-03-08,52.13,51.47,34.96,34.44,5020.54
2020-03-09,50.83,49.75,33.86,33.24,4840.75
2020-03-10,51.5,50.6,34.44,33.7,4950.76
2020-03-11,50.96,50.05,33.88,33.21,4886.98
2020-03-12,50.48,49.15,33.46,32.49,4793.14
2020-03-15,50.22,48.67,33.08,32.17,4737.82
2020-03-16,48.68,47.06,32.13,30.92,4530.66
2020-03-17,48.62,47.12,31.97,31.11,4516.72
2020-03-18,48.04,46.62,31.59,30.56,4435.8
2020-03-19,48.43,47.09,31.8,30.9,4424.15
2020-03-22,48.93,47.62,32.36,31.29,4488.93
2020-03-23,47.49,46.01,31.1,30.08,4318.81
