date,averagePELYR,averagePETTM,middlePELYR,middlePETTM,close
2011-12-20,37.34,33.53,25.57,23.12,2509.4
2011-12-21,36.44,33.4,25.1,22.58,2503.05
2011-12-22,36.08,33.26,25.11,22.27,2522.77
2011-12-25,36.37,33.54,25.27,22.5,2500.25
2011-12-26,36.13,33.31,24.92,22.4,2459.88
2011-12-27,35.28,32.49,24.21,21.74,2459.09
2011-12-28,35.17,32.37,24.49,21.52,2461.82
2011-12-29,35.13,32.35,24.27,21.54,2500.65
2012-01-03,35.78,32.66,25.44,22.07,2448.86
2012-01-04,33.15,31.84,22.66,21.46,2408.85
2012-01-05,32.96,30.66,21.82,20.63,2422.77
2012-01-08,32.71,30.74,21.76,20.73,2509.01
2012-01-09,33.69,31.98,22.49,21.63,2597.24
2012-01-10,34.76,33.35,23.55,22.64,2588.03
2012-01-11,34.77,33.38,23.62,22.64,2587.54
2012-01-12,34.75,33.37,23.53,22.72,2533.67
2012-01-15,33.63,32.3,22.9,22.13,2475.18
2012-01-16,32.84,31.24,22.09,21.26,2600.38
2012-01-17,34.38,33.03,23.15,22.46,2556.9
2012-01-18,33.73,32.73,22.65,21.99,2600.26
2012-01-19,34.07,33.08,22.86,22.46,2637.44
2012-01-29,34.44,33.46,23.24,22.62,2598.15
2012-01-30,34.5,33.22,23.13,22.46,2601.39
2012-01-31,34.12,32.92,23.21,22.43,2567.68
2012-02-01,34.14,32.58,23.09,22.25,2625.39
2012-02-02,34.44,33.2,23.38,22.65,2651.64
2012-02-05,35.06,33.75,23.69,23.05,2655.69
2012-02-06,35.3,33.94,24.2,23.1,2607.94
2012-02-07,34.72,33.41,23.75,22.69,2681.14
2012-02-08,35.69,34.37,24.27,23.23,2686.49
2012-02-09,35.86,34.52,24.46,23.33,2693.46
2012-02-12,36.07,34.34,24.61,23.33,2698.04
2012-02-13,36.42,34.68,24.95,23.69,2690.97
2012-02-14,36.44,34.72,24.93,23.77,2723.12
2012-02-15,37.03,34.92,25.36,24.1,2712.03
2012-02-16,37.02,34.89,25.28,24.05,2710.63
2012-02-19,36.94,35.15,25.21,24.08,2715.26
2012-02-20,37.0,35.13,25.32,23.81,2740.97
2012-02-21,37.43,35.24,25.61,24.03,2782.39
2012-02-22,37.74,35.86,26.04,24.71,2791.69
2012-02-23,37.2,35.91,25.95,24.66,2835.8
2012-02-26,37.7,36.38,26.38,25.01,2844.09
2012-02-27,37.73,36.49,26.37,25.32,2845.35
2012-02-28,37.54,35.81,26.15,25.07,2813.29
2012-02-29,37.13,36.0,25.79,24.75,2816.29
2012-03-01,37.29,36.11,25.9,24.95,2868.53
2012-03-04,37.79,36.8,26.3,25.5,2855.37
2012-03-05,37.84,36.8,26.51,25.23,2814.73
2012-03-06,38.16,36.26,26.19,24.73,2794.98
2012-03-07,37.91,36.03,25.77,24.57,2832.44
2012-03-08,38.16,36.42,26.12,25.08,2865.92
2012-03-11,38.33,36.9,26.53,25.28,2862.22
2012-03-12,38.93,36.91,26.98,25.49,2890.99
2012-03-13,38.96,37.59,27.24,25.72,2796.97
2012-03-14,38.3,35.91,26.3,24.57,2772.76
2012-03-15,37.39,35.06,25.86,24.61,2821.57
2012-03-18,38.29,36.09,26.32,25.6,2834.84
2012-03-19,38.72,35.99,26.74,25.69,2782.54
2012-03-20,37.92,36.25,26.11,25.13,2787.8
2012-03-21,38.13,36.65,26.21,25.2,2781.25
2012-03-22,37.92,36.53,25.97,25.21,2742.95
2012-03-25,37.56,36.18,25.57,24.56,2744.25
2012-03-26,37.12,35.94,25.63,24.74,2735.06
2012-03-27,37.01,35.7,25.71,24.95,2646.46
2012-03-28,35.69,34.15,24.57,23.8,2608.85
2012-03-29,35.64,33.94,24.15,23.32,2616.71
2012-04-04,35.56,33.86,24.1,23.38,2684.8
2012-04-05,36.31,35.14,24.84,24.26,2694.63
2012-04-08,36.54,35.46,25.15,24.45,2667.06
2012-04-09,36.15,35.09,24.79,24.18,2694.6
2012-04-10,36.23,35.24,24.84,24.48,2697.11
2012-04-11,36.34,35.59,25.05,24.46,2751.54
2012-04-12,36.79,35.91,25.3,24.63,2766.06
2012-04-15,37.13,36.28,25.65,24.77,2762.84
2012-04-16,37.23,36.71,25.69,24.8,2726.85
2012-04-17,37.12,36.73,25.34,24.63,2789.02
2012-04-18,37.62,37.19,25.79,25.18,2784.18
2012-04-19,37.6,37.16,25.58,24.91,2814.91
2012-04-22,38.01,38.1,25.7,25.28,2789.78
2012-04-23,37.29,37.05,25.18,24.92,2784.15
2012-04-24,37.34,37.12,25.32,25.03,2810.97
2012-04-25,37.86,37.85,25.59,25.61,2811.89
2012-04-26,37.82,38.2,25.47,25.44,2801.0
2012-05-01,37.77,37.4,25.61,25.4,2857.24
2012-05-02,38.29,37.91,26.05,26.0,2866.62
2012-05-03,38.47,38.44,26.2,26.02,2890.77
2012-05-06,38.41,38.73,26.46,26.18,2897.25
2012-05-07,38.65,38.61,26.74,26.47,2890.06
2012-05-08,38.74,38.72,26.73,26.58,2836.14
2012-05-09,38.48,38.39,26.17,26.46,2838.44
2012-05-10,38.61,38.55,26.23,26.43,2819.13
2012-05-13,38.39,38.33,26.06,26.25,2800.9
2012-05-14,38.29,38.2,25.79,26.1,2801.6
2012-05-15,37.81,38.42,25.95,26.0,2758.64
2012-05-16,37.29,37.88,25.58,25.84,2800.38
2012-05-17,37.91,38.51,25.87,25.9,2757.27
2012-05-20,37.96,37.87,25.54,25.53,2767.53
2012-05-21,37.94,37.84,25.56,25.65,2810.75
2012-05-22,38.2,38.45,25.69,26.0,2801.76
2012-05-23,38.47,38.35,25.78,25.77,2778.59
2012-05-24,38.14,38.05,25.62,25.41,2752.78
2012-05-27,37.72,37.63,25.34,25.23,2796.0
2012-05-28,37.82,38.49,25.47,25.46,2836.02
2012-05-29,38.45,38.82,25.84,25.82,2830.3
2012-05-30,38.08,38.78,25.73,25.65,2822.32
2012-05-31,38.11,38.8,25.84,25.86,2821.38
2012-06-03,38.0,38.68,25.87,25.84,2738.87
2012-06-04,37.04,37.35,25.09,25.27,2737.94
2012-06-05,37.03,37.3,25.25,25.31,2733.53
2012-06-06,36.92,37.19,25.17,25.22,2717.71
2012-06-07,36.74,36.99,25.04,25.04,2700.15
2012-06-10,36.6,36.85,25.06,24.92,2739.84
2012-06-11,37.24,37.5,25.43,25.31,2721.17
2012-06-12,36.97,37.18,25.32,25.14,2766.19
2012-06-13,37.29,37.84,25.61,25.51,2745.75
2012-06-14,37.44,37.59,25.66,25.61,2751.22
2012-06-17,37.42,37.58,25.64,25.52,2768.49
2012-06-18,37.42,37.95,25.92,25.69,2745.28
2012-06-19,37.51,37.63,25.68,25.56,2736.36
2012-06-20,36.94,37.46,25.54,25.33,2695.32
2012-06-24,36.38,37.21,25.17,25.09,2632.21
2012-06-25,36.12,36.14,24.36,24.61,2630.33
2012-06-26,36.07,36.12,24.63,24.55,2621.58
2012-06-27,35.89,35.91,24.48,24.37,2595.21
2012-06-28,35.38,35.36,24.05,24.09,2632.19
2012-07-01,36.44,36.33,24.67,24.87,2642.24
2012-07-02,37.11,36.69,24.93,24.93,2646.21
2012-07-03,37.11,36.72,25.05,25.04,2639.81
2012-07-04,36.63,36.59,24.97,24.93,2597.18
2012-07-05,36.42,35.67,24.17,24.09,2643.97
2012-07-08,36.83,36.4,24.7,24.55,2582.0
2012-07-09,36.28,35.49,24.07,24.06,2568.33
2012-07-10,36.33,35.21,23.93,23.92,2590.69
2012-07-11,36.79,35.57,24.1,24.21,2618.32
2012-07-12,36.92,36.08,24.33,24.65,2616.68
2012-07-15,36.77,35.92,24.17,24.48,2552.62
2012-07-16,36.17,34.64,23.5,23.55,2568.61
2012-07-17,35.76,34.91,23.65,23.58,2572.14
2012-07-18,35.71,35.19,23.67,23.65,2587.57
2012-07-19,36.08,35.56,23.92,24.08,2562.44
2012-07-22,35.81,35.32,23.81,24.12,2529.81
2012-07-23,35.8,34.98,23.53,24.13,2542.64
2012-07-24,36.05,35.2,23.77,24.22,2524.41
2012-07-25,36.08,34.87,23.54,23.77,2508.73
2012-07-26,35.81,34.56,23.61,23.82,2506.59
2012-07-29,35.95,34.37,23.43,23.69,2483.61
2012-07-30,35.14,33.94,22.94,23.45,2470.54
2012-07-31,34.1,33.43,22.57,23.04,2501.87
2012-08-01,34.67,33.54,22.95,23.2,2478.89
2012-08-02,34.45,33.75,22.96,23.23,2505.95
2012-08-05,35.15,33.7,23.31,23.59,2546.02
2012-08-06,35.63,34.44,23.81,24.14,2554.38
